1, UCURR_LMO, long_name = "UHSAS Laser Current" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, TCNTU_LIO, long_name = "UHSAS Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, CONC2DCR_RWOO, long_name = "Total Fast 2DC Concentration, Round Particles" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, WSC1, long_name = "GPS-Corrected Horizontal Wind Speed" ;, units = "m/s" ;, Category = "Wind" ;, , xxx,
1, MR2H_CVIP, long_name = "Picarro Deuterium Mixing Ratio" ;, units = "per mil" ;, Category = "Raw" ;, , xxx,
1, DBARD_ROI, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, CH4, long_name = "Picarro Methane Mixing Ratio" ;, units = "ppmv" ;, Category = "Analog" ;, , xxx,
1, UFLW_CVIU, long_name = "UHSAS Flow" ;, units = "sccm" ;, Category = "Raw" ;, , xxx,
1, AIRBM_AMS, long_name = "AMS Air Beam" ;, units = " Hz" ;, Category = "Raw" ;, , xxx,
1, PLWC2DCA_RWOO, long_name = "Fast 2DC Liquid Water Content, All Particles" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, CDPSTHRSH_LWOI, long_name = "CDP Sizer Dynamic Threshold" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, TCNTD_RMO, long_name = "CDP Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, PINT_RWI, long_name = "Internal Pressure" ;, units = "psi" ;, Category = "Raw" ;, , xxx,
1, CDPSTHRSH_LWII, long_name = "CDP Sizer Dynamic Threshold" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, DBAR2DCR_LWIO, long_name = "Fast 2DC Mean Particle Diameter, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, TAMP_RWI, long_name = "3VCPI Amp Temperature" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
1, REJDOF_LWOI, long_name = "CDP Particles Rejected (Outside Depth-of-Field))" ;, units = "count" ;, Category = "Housekeeping" ;, , xxx,
1, C2DCR_RWOO, long_name = "Fast 2DC Concentration per Channel, Round Particles" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, DMAV_SMPS, long_name = "SMPS DMA Voltage" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
1, DBAR1DC_RWIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, F2DIO64_LWIO, long_name = "Fast 2DC End Diode Voltage #64" ;, units = "V" ;, Category = "Analog" ;, , xxx,
1, F2DIO32_RWIO, long_name = "Fast 2DC End Diode Voltage #32" ;, units = "V" ;, Category = "Analog" ;, , xxx,
1, PLWCD_LWIO, long_name = "CDP Water/Ice Content" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, CONC1DC_RIO, long_name = "2D-C Concentration, 260X Emulation (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, BYAWR_IRS2, long_name = "IRS Body Yaw Rate" ;, units = "deg/s" ;, Category = "Aircraft State" ;, , xxx,
1, O18_PICCU, long_name = "Picarro O18 Mixing Ratio" ;, units = "per mil" ;, Category = "Raw" ;, , xxx,
1, PDPL, long_name = "Dewpoint Cavity Pressure, Left" ;, units = "hPa" ;, Category = "Analog" ;, , xxx,
1, PVOLU_RWOO, long_name = "UHSAS Equivalent Volume" ;, units = "um3/m3" ;, Category = "PMS Probe" ;, , xxx,
1, GGSPDB, long_name = "Reference GPS Ground Speed" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
1, REFF2DC_ROO, long_name = "1DC Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, DT1DC_RWIO, long_name = "Fast 2DC Probe Dead Time" ;, units = "msec" ;, Category = "PMS Probe" ;, , xxx,
1, PLWC1DC_RWOI, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, CDPLBTMP_RWOO, long_name = "CDP Laser Block Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, PTMP_OPC, long_name = "SPP-200 Detector Temperature" ;, units = "deg_C" ;, Category = "PMS Probe" ;, , xxx,
1, RTFH2, long_name = "Recovery Temperature, Deiced Left, Rosemount" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
1, CONC2DC050_LWO, long_name = "2D-C Concentraton 50u and larger, Reconstruction (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, H127_RWI, long_name = "3VCPI HElement127" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, ACDP_RMO, long_name = "CDP Raw Accumulation (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, CDPLBTMP_LWOI, long_name = "CDP Laser Block Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, DT1DC_RWOO, long_name = "Fast 2DC Probe Dead Time" ;, units = "msec" ;, Category = "PMS Probe" ;, , xxx,
1, PLWC2DC_LWO, long_name = "2D-C Water/Ice Content, Reconstruction" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, CONC2DC100_LWO, long_name = "2D-C Concentraton 100u and larger, Reconstruction (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, CUHSAS_RWOO, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, PREF_OPC, long_name = "SPP-200 Laser Reference Voltage" ;, units = "V" ;, Category = "PMS Probe" ;, , xxx,
1, RPS_ROO, long_name = "Fast 2DC Records per Second" ;, units = "count" ;, Category = "Raw" ;, , xxx,
1, A2DCR_LWIO, long_name = "Fast 2DC Corrected Accumulation per Channel, Round Particles" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, REFF2DCR_RWOO, long_name = "Fast 2DC Effective Radius, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, DUMMY_A2D016, long_name = "Dummy Placeholder to get temps" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, PLWC1DC_ROO, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, POS7_RWI, long_name = "+7V" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, UDIFF_LMO, long_name = "UHSAS Absolute Pressure in Canister, signal" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, CONCU_RWOO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, DISP2DC_LWO, long_name = "2D-C Dispersion, Reconstruction (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
1, CDPLBTMP_RMO, long_name = "CDP Laser Block Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, DETV2_ITR, long_name = "ITR Detector Voltage 2" ;, units = "A/D count" ;, Category = "Raw" ;, , xxx,
1, DBAR2DCA_RWOO, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, CDPLSRP_RWOO, long_name = "CDP Laser Power Monitor" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, CONCU_RWOI, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, UHSAS_CNTS_CVI, long_name = "Total Counts" ;, units = "#/sec" ;, Category = "Raw" ;, , xxx,
1, DBAR1DC_RIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, TBRD_RWI, long_name = "DSP Board Temp" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
1, UFLWC_ROI, long_name = "UHSAS Corrected Flow" ;, units = "vol cm3/s" ;, Category = "PMS Probe" ;, , xxx,
1, ASIDS_SIDS, long_name = "SIDS Raw Accumulation (per cell)" ;, units = "count" ;, Category = "Raw" ;, , xxx,
1, REFFD_RWOO, long_name = "CDP Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, CONCD_ROI, long_name = "CDP Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, SIZM_RWI, long_name = "3VCPI Mean Particle Size" ;, units = "microns" ;, Category = "Raw" ;, , xxx,
1, AS100_RWOI, long_name = "SPP-100 Raw Accumulation (per cell) - DMT" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, DISP1DC_RWIO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
1, PTDLR, long_name = "TDL Sample cell pressure" ;, units = "mb" ;, Category = "Raw" ;, , xxx,
1, HKREC_RWI, long_name = "HK Received" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, CS200_OPC, long_name = "SPP-200 (PCASP) Concentration (per cell) - DMT" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, BROLLR, long_name = "IRS Body Roll Rate" ;, units = "deg/s" ;, Category = "Aircraft State" ;, , xxx,
1, REFF2DC_LMI, long_name = "1DC Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, NREJECT2DCR_RWOO, long_name = "Number of Fast 2DC Particles Rejected, Round Particles" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, TCNTD_ROI, long_name = "CDP Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, DVELX_GP, long_name = "Delta Velocity in X direction" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
1, THRXARM_RWI, long_name = "H RX Arm Temp" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
1, IncandMass_SP2, long_name = "Incand Mass, SP2" ;, units = "ng_m-3" ;, Category = unknown, , xxx,
1, REFF2DC_LWIO, long_name = "1DC Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, AmbTemp_SP2, long_name = "Ambient Temperature, SP2" ;, units = "K" ;, Category = unknown, , xxx,
1, IO_dSCDsig, long_name = "significance of trace gas differential Slant Column Density of iodine oxide" ;, units = "molec/cm2" ;, Category = unknown, , xxx,
1, NREJECT2DCA_RWOO, long_name = "Number of Fast 2DC Particles Rejected, All Particles" ;, geospatial_vertical_units = "m" ;, Category = "PMS Probe" ;, , xxx,
1, USHFLW_ROI, long_name = "UHSAS Air Sheath Flow" ;, units = "sccs" ;, Category = "Analog" ;, , xxx,
1, UXC1, long_name = "GPS-Corrected Wind Vector, Longitudinal Component" ;, units = "m/s" ;, Category = "Wind" ;, , xxx,
1, USCAT_LMO, long_name = "UHSAS Background Scatter" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, CPCCNT_SMPS, long_name = "SMPS CPC Counts" ;, units = "count" ;, Category = "Raw" ;, , xxx,
1, PLWCD_RMO, long_name = "CDP Water/Ice Content" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
1, CLEAN_CR2, long_name = "Cryogenic Hygrometer Mirror Needs Cleaning Flag" ;, units = "bool" ;, Category = "Raw" ;, , xxx,
1, UBTMP_LMO, long_name = "UHSAS Temperature in Canister" ;, units = "K" ;, Category = "Analog" ;, , xxx,
1, CPCTSAT_SMPS, long_name = "SMPS CPC Saturator Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, CONC_RWI, long_name = "3VCPI # Concentration" ;, units = "1/L" ;, Category = "Raw" ;, , xxx,
1, TCNTU_RWOO, long_name = "UHSAS Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, FXFLOWS, long_name = "CVI Flow Flag" ;, units = "none" ;, Category = unknown, , xxx,
1, DETTEMP_ITR, long_name = "ITR Detector Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, C2DC_LWO, long_name = "2D-C Concentration, Reconstruction (per cell)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, F2DIO64_RWIO, long_name = "Fast 2DC End Diode Voltage #64" ;, units = "V" ;, Category = "Analog" ;, , xxx,
1, ScatNum_SP2, long_name = "Scattering Particle Number Concentration, SP2" ;, units = "cm-3" ;, Category = unknown, , xxx,
1, O3MR_CSD, long_name = "NOAA O3 Ozone Mixing Ratio" ;, units = "ppbv" ;, Category = "Raw" ;, , xxx,
1, CONC2C_LWO, long_name = "2D-C Concentration" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, PSDPL, long_name = "Dewpoint cavity pressure, left" ;, units = "std cm3/s" ;, Category = "Analog" ;, , xxx,
1, DT1DC_RIO, long_name = "Fast 2DC Probe Dead Time" ;, units = "msec" ;, Category = "PMS Probe" ;, , xxx,
1, DISP1DC_RWOO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
1, CONC1DC100_ROO, long_name = "2D-C Concentration 100u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, DBARU_LMO, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, ATITR_ITR, long_name = "Ambient Temperature, In-cloud Temperature Radiometer" ;, units = "deg_C" ;, Category = "Atmos. State" ;, , xxx,
1, AUHSAS_CVI, long_name = "UHSAS Raw Count Histogram" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, SHDORC_LWIO, long_name = "Fast 2DC Shadow OR Count" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, CVFX8C, long_name = "CVI user flow 8 (CSU IN)" ;, units = "vlpm" ;, Category = unknown, , xxx,
1, HOUR, long_name = "Raw Tape Time Component" ;, units = "hour" ;, Category = "Raw" ;, , xxx,
1, QCBSTEMP, long_name = "Temperature of QCBS Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
1, C1DC_RWOI, long_name = "2D-C Concentration, 260X Emulation (per cell)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, WIY, long_name = "GPS-Corrected Wind Vector, Vertical Gust Component" ;, units = "m/s" ;, Category = "Wind" ;, , xxx,
1, NACCEPT2DCA_LWIO, long_name = "Number of Fast 2DC Particles Accepted, All Particles" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, CDPSBLINE_LWOI, long_name = "CDP Sizer Baseline" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
1, CDPQTHRSH_LWOI, long_name = "CDP Qual Threshold" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
1, NO3_AMS, long_name = "AMS Nitrate Loadings" ;, units = "ug/m3" ;, Category = "Raw" ;, , xxx,
1, AKRD_GP, long_name = "Attack Angle, Radome Diff. Pressure" ;, units = "degree" ;, Category = "Aircraft State" ;, , xxx,
1, NO_CL, long_name = "NO," ;, units = "pptv" ;, Category = "Chemistry" ;, , xxx,
1, CONC1DC150_RWOI, long_name = "2D-C Concentration 150u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, SOLPOS, long_name = "Solenoid state" ;, units = "number" ;, Category = "Raw" ;, , xxx,
1, PFLWS_OPC, long_name = "SPP-200 Sheath Flow" ;, units = "cnts" ;, Category = "PMS Probe" ;, , xxx,
1, C2DCA_RWOO, long_name = "Fast 2DC Concentration per Channel, All Particles" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, SHDORC_RWOI, long_name = "Fast 2DC Shadow OR Count" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, VNS_A2, long_name = "Avionics GPS Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
1, PMGB_OPC, long_name = "SPP-200 Mid-Gain Baseline" ;, units = "V" ;, Category = "PMS Probe" ;, , xxx,
1, TTHL2, long_name = "Total Temperature, Deiced Left" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
1, CONCU500_LIO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, TCNTU_CVI, long_name = "UHSAS Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, DT1DC_LWOO, long_name = "Fast 2DC Probe Dead Time" ;, units = "msec" ;, Category = "PMS Probe" ;, , xxx,
1, AKY, long_name = "Attack Angle, Radome Diff. Pressure" ;, units = "degree" ;, Category = "Aircraft State" ;, , xxx,
1, CONC1DC_RWOI, long_name = "2D-C Concentration, 260X Emulation (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, CONC2DCR_LWIO, long_name = "Total Fast 2DC Concentration, Round Particles" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
1, CONCU500_LMO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, AUHSAS_ROI, long_name = "UHSAS Raw Count Histogram" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, NSAT_GP, long_name = "CMIGITS Number of Satellites Tracked" ;, units = "count" ;, Category = "Raw" ;, , xxx,
1, POS5_RWI, long_name = "3VCPI +5 Volts" ;, units = "V" ;, Category = "Raw" ;, , xxx,
1, CO2_PIC1301, long_name = "Picarro Carbon Dioxide Mixing Ratio" ;, units = "ppmv" ;, Category = "Raw" ;, , xxx,
1, CONCN_DB, long_name = "Condensation Nuclei (CN) Concentration" ;, units = "#/cm3" ;, Category = "Chemistry" ;, , xxx,
1, PSBS, long_name = "Raw Static Pressure, Fuselage" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
1, DISP2DCA_RWOO, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
1, USHFLW_CVI, long_name = "UHSAS Air Sheath Flow" ;, units = "sccs" ;, Category = "Analog" ;, , xxx,
1, O3MR_GMD, long_name = "NOAA UCATS Ozone Mixing Ratio" ;, units = "ppbv" ;, Category = "Raw" ;, , xxx,
1, REFFF_RWOI, long_name = "FSSP-100 Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, VIC1, long_name = "GPS-Corrected Wind Vector, North Component" ;, units = "m/s" ;, Category = "Wind" ;, , xxx,
1, RPS_LWOO, long_name = "Fast 2DC Records per Second" ;, units = "count" ;, Category = "Raw" ;, , xxx,
1, DBARP_OPC, long_name = "PCAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
1, BYAWR, long_name = "IRS Body Yaw Rate" ;, units = "deg/s" ;, Category = "Aircraft State" ;, , xxx,
1, OVFLW_LWOI, long_name = "CDP AtoD Converter Overflow/Overrange" ;, units = "" ;, Category = "PMS Probe" ;, , xxx,
1, TCNTD_LWIO, long_name = "CDP Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
1, CO2, long_name = "Picarro Carbon Dioxide Mixing Ratio" ;, units = "ppmv" ;, Category = "Analog" ;, , xxx,
1, DBZ2DC_LWO, long_name = "2D-C Calculated Reflectivity, Reconstruction" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
1, CONCD_RMO, long_name = "CDP Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
1, I2DCA_LMI, long_name = "Interarrival Time Accumulation, All Particles Including Rejections" ;, units = "count" ;, Category = unknown, , xxx,
1, REJDOF_RWOO, long_name = "CDP Rejected Particle Count (Outside Depth-of-Field)" ;, units = "count" ;, Category = "Housekeeping" ;, , xxx,
1, CELLTEMP_L820, long_name = "Licor Cell Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PAS_GPIT, long_name = "Raw Dynamic Pressure, Fuselage" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, CDPSBLINE_RWIO, long_name = "CDP Sizer Baseline" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
2, GEOPTH_232, long_name = "Geopotential height [MSL]" ;, units = "m" ;, Category = "Position" ;, , xxx,
2, VEW_I2, long_name = "IRS Ground Speed Vector, East Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, TURB04, long_name = "Turbulence Sensor 4" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, CONC1DC150_RWO, long_name = "2D-C Concentration 150u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, PVOLU_RWOOU, long_name = "UHSAS Equivalent Volume" ;, units = "um3/m3" ;, Category = "PMS Probe" ;, , xxx,
2, MONTH, long_name = "Raw Tape Date Component" ;, units = "month" ;, Category = "Raw" ;, , xxx,
2, CONCD_RWII, long_name = "CDP Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, BIASB_OP1, long_name = "OP1 AD bias channel B" ;, units = "int" ;, Category = "Raw" ;, , xxx,
2, REJDOF_RWII, long_name = "CDP Rejected Particle Count (Outside Depth-of-Field)" ;, units = "count" ;, Category = "Housekeeping" ;, , xxx,
2, FCN_WCN, long_name = "WCN Sample Flow Rate" ;, units = "cm3/min" ;, Category = "Chemistry" ;, , xxx,
2, I2D3A_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, ACDP_RWII, long_name = "CDP Raw Accumulation (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, PLWC1DC_RWOO, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
2, A2DTEMP_310, long_name = "A2DTemperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CDPLSRC_RWIO, long_name = "CDP Laser Current" ;, units = "mAmp" ;, Category = "Raw" ;, , xxx,
2, CHAN2_MTHP, long_name = "MTHP Channel 2" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, CHAN5_MTHP, long_name = "MTHP Channel 5" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, CHAN8_MTHP, long_name = "MTHP Channel 8" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, ADIFF, long_name = "Vertical Differential Pressure, Radome" ;, units = "hPa" ;, Category = "Uncorr\'d Raw" ;, , xxx,
2, DBARU_RWOOU, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, VEW_G2, long_name = "Avionics GPS Ground Speed Vector, East Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, SHDORC_RWO, long_name = "Fast 2DC Shadow OR Count" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, CAVT_GNI, long_name = "Cavity Temperature" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
2, CDPWBTMP_RWIO, long_name = "CDP Wing Board Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, DISPD_RWIO, long_name = "CDP Dispersion (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
2, PLWC2D3R_3H, long_name = "No title" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
2, CDPQBLINE_RWIO, long_name = "CDP Qualifier Baseline" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
2, FSACN_WCN, long_name = "WCN Sample Flow Rate" ;, units = "cm3/min" ;, Category = "Raw" ;, , xxx,
2, CONC1DC150_RWOO, long_name = "2D-C Concentration 150u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, MIRRTMP_CR2, long_name = "Cryogenic Hygrometer Mirror Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PLWC2D3R_3V, long_name = "No title" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
2, ACDP_RWIO, long_name = "CDP Raw Accumulation (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, CHAN6_MTHP, long_name = "MTHP Channel 6" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, UAUX_CVIU, long_name = "UHSAS Auxilliary" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, GGALTSD_232, long_name = "Standard Deviation of Reference GPS Altitude (MSL)" ;, units = "m" ;, Category = "Raw" ;, , xxx,
2, DISP2D3R_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, ACINS_I2, long_name = "IRS Vertical Acceleration" ;, units = "m/s2" ;, Category = "Aircraft State" ;, , xxx,
2, F2DIO32_RWOI, long_name = "Fast 2DC End Diode Voltage #32" ;, units = "V" ;, Category = "Analog" ;, , xxx,
2, SFCN_WCN, long_name = "WCN Sheath Flow Rate" ;, units = "cm3/min" ;, Category = "Raw" ;, , xxx,
2, DBAR2D3R_3H, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, CO2_PIC2401, long_name = "Picarro Carbon Dioxide Mixing Ratio" ;, units = "ppm" ;, Category = "Chemistry" ;, , xxx,
2, DBARD_LWII, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, DBAR1DC_RWOO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, CCDP_RWOO, long_name = "CDP Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, DISPD_RWOO, long_name = "CDP Dispersion (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
2, EW_GMD, long_name = "Ambient Water Vapor Pressure, UCATS" ;, units = "hPa" ;, Category = "Thermodynamic" ;, , xxx,
2, TTF_GPIT, long_name = "Temperature of loop 5" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, TURB24, long_name = "Turbulence Sensor 24" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, F2DIO64_RWO, long_name = "Fast 2DC End Diode Voltage #64" ;, units = "V" ;, Category = "Analog" ;, , xxx,
2, NACCEPT2D3R_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, CO2C_PIC2311, long_name = "Picarro Carbon Dioxide Mixing Ratio (Corrected)" ;, units = "ppmv" ;, Category = "Analog" ;, , xxx,
2, RENDPT_CLH, long_name = "CU Total Water Maximum Detector Voltage" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, PSDTEMP_GPIT, long_name = "Temperature of QCF Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, TSA_GPIT, long_name = "Temperature of loop 8" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, NACCEPT2D3R_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, PWRL_MC, long_name = "Laser Power, TDL Long Path" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, TimeStamp_OP1, long_name = "OP1 time stamp" ;, units = "seconds" ;, Category = "Raw" ;, , xxx,
2, TEMP_CLH, long_name = "CU Total Water Cell Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CDPSTHRSH_RWIO, long_name = "CDP Sizer Dynamic Threshold" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
2, PSLPTEMP_GPIT, long_name = "Temperature of QCF Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PLWCD_RWII, long_name = "CDP Water/Ice Content" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
