A1DC_LWIO, long_name = "Fast 2DC Raw Accumulation, entire-in (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, 3 , xxx,
CONCU500_CVIU, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CONCU500_LIO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU500_LMO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU500_LWOI, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CONCU500_ROI, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU500_RWI, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 8 , xxx,
CONCU500_RWO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CONCU500_RWOI, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU500_RWOO, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU500_RWOOU, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CONCUD, long_name = "UHSAS CVI Drop Concentration (all cells)" ;, units = "#/cm3" ;, Category = "Derived" ;, 1 , xxx,
CONCU_CVIU, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CONCU_LIO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU_LMO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU_LWOI, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CONCU_ROI, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU_RWI, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 8 , xxx,
CONCU_RWO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CONCU_RWOI, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU_RWOO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CONCU_RWOOU, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CONCV_VXL, long_name = "VCSEL Moisture Number Density" ;, units = "#/cm3" ;, Category = "Atmos. State" ;, 14 , xxx,
CONC_H2O_VXL, long_name = "VCSEL Moisture Number Density" ;, units = "#/cm3" ;, Category = "Raw" ;, 2 , xxx,
CONC_RWI, long_name = "3VCPI # Concentration" ;, units = "1/L" ;, Category = "Raw" ;, 1 , xxx,
CORAW_AL, long_name = "Aerolaser (newer) Carbon Monoxide Raw Signal" ;, units = "V" ;, Category = "Raw" ;, 3 , xxx,
COZRO_PIC2401, long_name = "Carbon Monoxide Baseline Zero Signal" ;, units = "V" ;, Category = "Chemistry" ;, 2 , xxx,
CO_PIC2401, long_name = "Picarro Carbon Monoxide Mixing Ratio" ;, units = "ppm" ;, Category = "Chemistry" ;, 2 , xxx,
CO_RAF, long_name = "Carbon Monoxide Mixing Ratio" ;, units = "ppbv" ;, Category = "Analog" ;, 1 , xxx,
CPCCNT_SMPS, long_name = "SMPS CPC Counts" ;, units = "count" ;, Category = "Raw" ;, 1 , xxx,
CPCTCON_SMPS, long_name = "SMPS CPC Condenser Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, 1 , xxx,
CPCTIM_SMPS, long_name = "SMPS Delta Time" ;, units = "seconds" ;, Category = "Raw" ;, 1 , xxx,
CPCTSAT_SMPS, long_name = "SMPS CPC Saturator Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, 1 , xxx,
CPITCH_GP, long_name = "CMIGITS3 Aircraft Pitch" ;, units = "degree" ;, Category = "Aircraft State" ;, 8 , xxx,
CPITCH_LAMS, long_name = "CMIGITS3 Aircraft Pitch" ;, units = "degree" ;, Category = "Aircraft State" ;, 6 , xxx,
CROLL_GP, long_name = "CMIGITS3 Aircraft Roll" ;, units = "degree" ;, Category = "Aircraft State" ;, 8 , xxx,
CROLL_LAMS, long_name = "CMIGITS3 Aircraft Roll" ;, units = "degree" ;, Category = "Aircraft State" ;, 6 , xxx,
CS100_RWOI, long_name = "FSSP-100 Concentration (per cell) - DMT" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CS200_OPC, long_name = "SPP-200 (PCASP) Concentration (per cell) - DMT" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CS200_RWOOP, long_name = "SPP-200 (PCASP) Concentration (per cell) - DMT" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CT2_CFDC, long_name = "CFDC Aerosol Location Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, 2 , xxx,
CTHDG_GP, long_name = "CMIGITS3 True Heading" ;, units = "degree_T" ;, Category = "Aircraft State" ;, 8 , xxx,
CTHDG_LAMS, long_name = "CMIGITS3 True Heading" ;, units = "degree_T" ;, Category = "Aircraft State" ;, 6 , xxx,
CUHSAS_CVIU, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CUHSAS_LIO, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CUHSAS_LMO, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CUHSAS_LWOI, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CUHSAS_ROI, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CUHSAS_RWI, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 8 , xxx,
CUHSAS_RWO, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 3 , xxx,
CUHSAS_RWOI, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CUHSAS_RWOO, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 1 , xxx,
CUHSAS_RWOOU, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, 2 , xxx,
CVCFACT, long_name = "CVI concentration factor" ;, units = "none" ;, Category = "Raw" ;, 5 , xxx,
CVCFACTTDL, long_name = "CVI TDL Concentration Factor" ;, units = "" ;, Category = "Derived" ;, 1 , xxx,
CVCWC, long_name = "CVI condensed water content" ;, units = "g/m3" ;, Category = "Raw" ;, 5 , xxx,
CVCWCC, long_name = "CVI Cloud Condensed Water Content, Corrected" ;, units = "g/m-3" ;, Category = "Derived" ;, 1 , xxx,
CVDP, long_name = "CVI dew point" ;, units = "degC" ;, Category = "Raw" ;, 3 , xxx,
CVEW_GP, long_name = "CMIGITS3 Ground Speed Vector, East Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, 8 , xxx,
CVEW_LAMS, long_name = "CMIGITS3 Ground Speed Vector, East Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, 6 , xxx,
CVF1, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVF1WR, long_name = "CVI supply flow control" ;, units = "V" ;, Category = "Raw" ;, 4 , xxx,
CVFX0, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVFX0WR, long_name = "CVI excess flow control" ;, units = "V" ;, Category = "Raw" ;, 4 , xxx,
CVFX1, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVFX2, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVFX2WR, long_name = "CVI TDL flow control" ;, units = "V" ;, Category = "Raw" ;, 4 , xxx,
CVFX3, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVFX3WR, long_name = "CVI impactor flow control" ;, units = "V" ;, Category = "Raw" ;, 4 , xxx,
CVFX4, long_name = "" ;, units = "slpm" ;, Category = "Analog" ;, 4 , xxx,
CVFX4WR, long_name = "CVI OPC flow control" ;, units = "V" ;, Category = "Raw" ;, 4 , xxx,
CVFX5, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, 3 , xxx,
CVFX5C, long_name = "CVI user flow 5 (Anderson SEM)" ;, units = "vlpm" ;, Category = unknown, 1 , xxx,
CVFX6, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, 3 , xxx,
CVFX6C, long_name = "CVI user flow 6 (Anderson TEM)" ;, units = "vlpm" ;, Category = unknown, 1 , xxx,
CVFX7, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, 3 , xxx,
CVFX7C, long_name = "CVI user flow 7 (DMT SP-2)" ;, units = "vlpm" ;, Category = unknown, 1 , xxx,
CVFX8, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, 3 , xxx,
CVFX8C, long_name = "CVI user flow 8 (CSU IN)" ;, units = "vlpm" ;, Category = unknown, 1 , xxx,
CVFXFLOWS, long_name = "CVI user flow index" ;, units = "count" ;, Category = "Raw" ;, 4 , xxx,
CVINLET, long_name = "CVI Inlet Flag, units = "none" ;, Category = "Raw" ;, 5 , xxx,
CVI_CFDC, long_name = "CVI, CFDC" ;, units = "ON RESIDUALS FROM CVI=1; ON AMBIENT INLET=0" ;, Category = unknown, 1 , xxx,
CVIon_SP2, long_name = "CVIon_(1=CVI_sample), SP2" ;, units = "unitless" ;, Category = unknown, 1 , xxx,
CVNS_GP, long_name = "CMIGITS3 Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, 8 , xxx,
CVNS_LAMS, long_name = "CMIGITS3 Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, 6 , xxx,
CVPCN, long_name = "CVI Sample Pressure" ;, units = "mb" ;, Category = "Analog" ;, 4 , xxx,
CVRAD, long_name = "CVI cut radius" ;, units = "um" ;, Category = "Raw" ;, 5 , xxx,
CVRH, long_name = "CVI relative humidity" ;, units = "%" ;, Category = "Raw" ;, 3 , xxx,
CVRHO, long_name = "CVI Water Content, Enhanced" ;, units = "g/m-3" ;, Category = "Derived" ;, 1 , xxx,
CVSPD_GP, long_name = "CMIGITS3 Verticle Speed" ;, units = "m/s" ;, Category = "Aircraft State" ;, 8 , xxx,
CVSPD_LAMS, long_name = "CMIGITS3 Verticle Speed" ;, units = "m/s" ;, Category = "Aircraft State" ;, 6 , xxx,
CVTAI, long_name = "" ;, units = "deg_C" ;, Category = "Analog" ;, 4 , xxx,
CVTCN, long_name = "CVI Temperature by CNC" ;, units = "deg_C" ;, Category = "Analog" ;, 4 , xxx,
CVTDIFF, long_name = "CVI time lag + 0.5 sec" ;, units = "sec" ;, Category = "Raw" ;, 3 , xxx,
CVTP, long_name = "CVI Temperature at Probe" ;, units = "deg_C" ;, Category = "Analog" ;, 4 , xxx,
CVTS, long_name = "CVI Temperature Sample Line" ;, units = "deg_C" ;, Category = "Analog" ;, 4 , xxx,
CVTT, long_name = "CVI Temperature Tip" ;, units = "deg_C" ;, Category = "Analog" ;, 4 , xxx,
CVV0, long_name = "CVI valve 0" ;, units = "" ;, Category = "Raw" ;, 3 , xxx,
CVV1, long_name = "CVI valve 1" ;, units = "" ;, Category = "Raw" ;, 3 , xxx,
CVV2, long_name = "CVI valve 2" ;, units = "" ;, Category = "Raw" ;, 3 , xxx,
CVV3, long_name = "CVI valve 3" ;, units = "" ;, Category = "Raw" ;, 3 , xxx,
DAAMP_VXL2, long_name = "VXL2 Direct Abs Amplitude" ;, units = "none" ;, Category = "Raw" ;, 3 , xxx,
DALOC_VXL2, long_name = "VXL2 Direct Abs Location" ;, units = "none" ;, Category = "Raw" ;, 3 , xxx,
DAY, long_name = "Raw Tape Date Component" ;, units = "day" ;, Category = "Raw" ;, 2 , xxx,
DBAR1DC_LWIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 3 , xxx,
DBAR1DC_LWO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 3 , xxx,
DBAR1DC_LWOO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 3 , xxx,
DBAR1DC_RIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR1DC_ROO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR1DC_RWIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR1DC_RWO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR1DC_RWOI, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR1DC_RWOO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR2D3A_3H, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR2D3A_3V, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR2D3R_3H, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR2D3R_3V, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBAR2DCA_LMI, long_name = "Fast 2DC Mean Particle Diameter, All Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DCA_LWIO, long_name = "Fast 2DC Mean Particle Diameter, All Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DCA_LWO, long_name = "Fast 2DC Mean Particle Diameter, All Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 6 , xxx,
DBAR2DCA_LWOO, long_name = "Fast 2DC Mean Particle Diameter, All Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 4 , xxx,
DBAR2DCA_RWOO, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DCR_LMI, long_name = "Fast 2DC Mean Particle Diameter, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DCR_LWIO, long_name = "Fast 2DC Mean Particle Diameter, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DCR_LWO, long_name = "Fast 2DC Mean Particle Diameter, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 6 , xxx,
DBAR2DCR_LWOO, long_name = "Fast 2DC Mean Particle Diameter, Round Particles" ;, units = "um" ;, Category = "PMS Probe" ;, 4 , xxx,
DBAR2DCR_RWOO, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBAR2DC_LWO, long_name = "2D-C Mean Particle Diameter, Reconstruction" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARD_LWI, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 9 , xxx,
DBARD_LWII, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBARD_LWIO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARD_LWOI, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 4 , xxx,
DBARD_RMO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARD_ROI, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARD_RWII, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBARD_RWIO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBARD_RWOO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBARF_RWOI, long_name = "FSSP-100 Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARP_OPC, long_name = "PCAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_CVIU, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 3 , xxx,
DBARU_LIO, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_LMO, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_LWOI, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBARU_ROI, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_RWI, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 6 , xxx,
DBARU_RWO, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 3 , xxx,
DBARU_RWOI, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_RWOO, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 1 , xxx,
DBARU_RWOOU, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ1DC_LWIO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ1DC_LWO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 3 , xxx,
DBZ1DC_LWOO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 3 , xxx,
DBZ1DC_ROO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ1DC_RWIO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ1DC_RWO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ1DC_RWOI, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ1DC_RWOO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2D3A_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ2D3A_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ2D3R_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ2D3R_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZ2DCA_LMI, long_name = "Fast 2DC Calculated Reflectivity, All Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DCA_LWIO, long_name = "Fast 2DC Calculated Reflectivity, All Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DCA_LWO, long_name = "Fast 2DC Calculated Reflectivity, All Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 6 , xxx,
DBZ2DCA_LWOO, long_name = "Fast 2DC Calculated Reflectivity, All Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 4 , xxx,
DBZ2DCA_RWOO, long_name = "Fast 2DC Calculated Reflectivity, All Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DCR_LMI, long_name = "Fast 2DC Calculated Reflectivity, Round Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DCR_LWIO, long_name = "Fast 2DC Calculated Reflectivity, Round Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DCR_LWO, long_name = "Fast 2DC Calculated Reflectivity, Round Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 6 , xxx,
DBZ2DCR_LWOO, long_name = "Fast 2DC Calculated Reflectivity, Round Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 4 , xxx,
DBZ2DCR_RWOO, long_name = "Fast 2DC Calculated Reflectivity, Round Particles" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZ2DC_LWO, long_name = "2D-C Calculated Reflectivity, Reconstruction" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZD_LWI, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 5 , xxx,
DBZD_LWOI, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 4 , xxx,
DBZD_ROI, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DBZD_RWII, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZD_RWIO, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZD_RWOO, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 2 , xxx,
DBZF_RWOI, long_name = "FSSP-100 Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, 1 , xxx,
DELTAT_OPC, long_name = "SPP-200 Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, 1 , xxx,
DELTAT_RWII, long_name = "CDP Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, 2 , xxx,
DELTAT_RWIO, long_name = "CDP Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, 2 , xxx,
DELTAT_RWOI, long_name = "SPP-100 Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, 1 , xxx,
DELTAT_RWOO, long_name = "CDP Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, 1 , xxx,
DETTEMP_ITR, long_name = "ITR Detector Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, 1 , xxx,
DETV1_ITR, long_name = "ITR Detector Voltage 1" ;, units = "A/D count" ;, Category = "Raw" ;, 1 , xxx,
DETV2_ITR, long_name = "ITR Detector Voltage 2" ;, units = "A/D count" ;, Category = "Raw" ;, 1 , xxx,
DISP1DC_LWIO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP1DC_LWO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 3 , xxx,
DISP1DC_LWOO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 3 , xxx,
DISP1DC_ROO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP1DC_RWIO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP1DC_RWO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 2 , xxx,
DISP1DC_RWOI, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP1DC_RWOO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2D3A_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DISP2D3A_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DISP2D3R_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DISP2D3R_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, 2 , xxx,
DISP2DCA_LMI, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DCA_LWIO, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DCA_LWO, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 6 , xxx,
DISP2DCA_LWOO, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 4 , xxx,
DISP2DCA_RWOO, long_name = "Fast 2DC Dispersion, All Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DCR_LMI, long_name = "Fast 2DC Dispersion, Round Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DCR_LWIO, long_name = "Fast 2DC Dispersion, Round Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DCR_LWO, long_name = "Fast 2DC Dispersion, Round Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 6 , xxx,
DISP2DCR_LWOO, long_name = "Fast 2DC Dispersion, Round Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 4 , xxx,
DISP2DCR_RWOO, long_name = "Fast 2DC Dispersion, Round Particles" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISP2DC_LWO, long_name = "2D-C Dispersion, Reconstruction (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISPD_LWI, long_name = "CDP Dispersion (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 1 , xxx,
DISPD_LWOI, long_name = "CDP Dispersion (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, 4 , xxx,
