ML.3859;353.235;291873
ML.3860;353.236;291874
ML.3861;353.237;291875
ML.3862;353.238;291876
ML.3863;353.239;291877
ML.3866;353.240;291878
ML.3870;353.241;291879
ML.3880;353.242;291880
ML.3883;353.243;291881
ML.3884;353.244;291882
ML.3887;353.245;291883
ML.3888;353.246;291884
ML.3889;353.247;291885
ML.3892;353.248;291886
ML.3897;353.249;291887
ML.3898;353.250;291888
ML.391;22.181;291889
ML.3915;352.090;291890
ML.3916;352.091;291891
ML.3917;352.092;291892
ML.3918;352.093;291893
ML.3919;352.094;291894
ML.3920;352.095;291895
ML.3921;352.096;291896
ML.3926;352.097;291897
ML.393;22.182;291898
ML.3940;352.098;291899
ML.3942;352.099;291900
ML.3943;352.100;291901
ML.3944;352.101;291902
ML.3945;352.102;291903
ML.3946;352.103;291904
ML.3947;352.104;291905
ML.3948;352.105;291906
ML.3949;352.106;291907
ML.3950;352.107;291908
ML.3952;352.108;291909
ML.3953;352.109;291910
ML.3985;353.251;291911
ML.3986;353.252;291912
ML.3997;347.359;291913
ML.3998;347.360;291914
ML.3999;347.361;291915
ML.4;94.036;291916
ML.4000;347.362;291917
ML.4001;347.363;291918
ML.4002;347.364;291919
ML.4003;347.365;291920
ML.4004;347.366;291921
ML.4005;347.367;291922
ML.4006;347.368;291923
ML.4007;353.253;291924
ML.4018;353.254;291925
ML.4019;353.255;291926
ML.4023;347.369;291927
ML.4031;347.370;291928
ML.4033;347.371;291929
ML.4034;347.372;291930
ML.4039;347.373;291931
ML.4041;347.374;291932
ML.4042;347.375;291933
ML.4043;347.376;291934
ML.406;22.183;291935
ML.4062;347.377;291936
ML.4067;112.130;291937
ML.4068;112.131;291938
ML.4095;347.378;291939
ML.4112;353.256;291940
ML.4113;353.257;291941
ML.4114;353.258;291942
ML.4115;353.259;291943
ML.4116;353.260;291944
ML.4117;353.261;291945
ML.4118;353.262;291946
ML.4119;353.263;291947
ML.4120;353.264;291948
ML.4121;353.265;291949
ML.4122;353.266;291950
ML.4123;353.267;291951
ML.4124;353.268;291952
ML.4125;353.269;291953
ML.4126;353.270;291954
ML.4127;353.271;291955
ML.4128;353.272;291956
ML.4129;353.273;291957
ML.4130;353.274;291958
ML.4131;353.275;291959
ML.4132;353.276;291960
ML.4133;353.277;291961
ML.4134;353.278;291962
ML.4135;353.279;291963
ML.4136;353.280;291964
ML.4137;353.281;291965
ML.4138;353.282;291966
ML.4139;353.283;291967
ML.414;22.184;291968
ML.4140;353.284;291969
ML.4141;353.285;291970
ML.4142;353.286;291971
ML.4143;353.287;291972
ML.4144;353.288;291973
ML.4145;353.289;291974
ML.4146;353.290;291975
ML.4147;353.291;291976
ML.4148;353.292;291977
ML.4149;353.293;291978
ML.4150;353.294;291979
ML.4151;353.295;291980
ML.4152;353.296;291981
ML.4153;353.297;291982
ML.4154;353.298;291983
ML.4155;353.299;291984
ML.4156;353.300;291985
ML.4157;353.301;291986
ML.4158;347.379;291987
ML.4159;347.380;291988
ML.4161;353.302;291989
ML.418;22.185;291990
ML.426;22.186;291991
ML.4271;353.303;291992
ML.4272;353.304;291993
ML.4302;353.305;291994
ML.4303;353.306;291995
ML.4304;353.307;291996
ML.4305;353.308;291997
ML.4312;353.309;291998
ML.4313;353.310;291999
ML.4314;353.311;292000
ML.432;22.187;292001
ML.4322;353.312;292002
ML.4323;353.313;292003
ML.4324;353.314;292004
ML.4325;353.315;292005
ML.4326;353.316;292006
ML.4327;353.317;292007
ML.4328;353.318;292008
ML.4329;353.319;292009
ML.4330;353.320;292010
ML.4346;353.321;292011
ML.435;22.188;292012
ML.436;22.189;292013
ML.4379;353.322;292014
ML.4380;353.323;292015
ML.4381;353.324;292016
ML.4382;353.325;292017
ML.4383;112.132;292018
ML.4384;117.154;292019
ML.4385;121.103;292020
ML.4386;248.108;292021
ML.4387;249.073;292022
ML.4397;117.155;292023
ML.4398;117.156;292024
ML.4429;121.104;292025
ML.443;22.190;292026
ML.4430;121.105;292027
ML.4477;353.326;292028
ML.4479;248.109;292029
ML.4480;248.110;292030
ML.4501;353.327;292031
ML.4505;353.328;292032
ML.4508;353.329;292033
ML.4509;353.330;292034
ML.4510;353.331;292035
ML.4511;353.332;292036
ML.4512;353.333;292037
ML.4514;353.334;292038
ML.4515;249.074;292039
ML.4516;249.075;292040
ML.4531;347.381;292041
ML.4532;347.382;292042
ML.4533;347.383;292043
ML.4534;347.384;292044
ML.4535;347.385;292045
ML.4536;347.386;292046
ML.4537;347.387;292047
ML.4538;347.388;292048
ML.4539;347.389;292049
ML.457;22.191;292050
ML.4573;353.335;292051
ML.4577;353.336;292052
ML.4578;353.337;292053
ML.4580;353.338;292054
ML.4581;353.339;292055
ML.4582;347.390;292056
ML.4583;347.391;292057
ML.4584;347.392;292058
ML.4585;347.393;292059
ML.4592;347.394;292060
ML.4593;347.395;292061
ML.4594;347.396;292062
ML.4595;353.340;292063
ML.4596;353.341;292064
ML.4597;353.342;292065
ML.4598;353.343;292066
ML.4599;353.344;292067
ML.4600;353.345;292068
ML.4601;353.346;292069
ML.4602;353.347;292070
ML.4603;353.348;292071
ML.4604;353.349;292072
ML.4605;353.350;292073
ML.4606;353.351;292074
ML.4607;353.352;292075
ML.4608;353.353;292076
ML.4610;112.133;292077
ML.4611;117.157;292078
ML.4612;121.106;292079
ML.4613;248.111;292080
ML.4614;249.076;292081
ML.4615;347.397;292082
ML.4616;347.398;292083
ML.4617;347.399;292084
ML.4618;347.400;292085
ML.4619;347.401;292086
ML.4620;347.402;292087
ML.4621;353.354;292088
ML.4622;353.355;292089
ML.4623;353.356;292090
ML.4625;347.403;292091
ML.4630;347.404;292092
ML.4634;347.405;292093
ML.4643;353.357;292094
ML.4650;353.358;292095
ML.4659;353.359;292096
ML.466;22.192;292097
ML.4660;347.406;292098
ML.4665;353.360;292099
ML.4666;353.361;292100
ML.4667;353.362;292101
ML.4670;353.363;292102
ML.4671;353.364;292103
ML.4672;353.365;292104
ML.4673;353.366;292105
ML.4676;105.290;292106
ML.4677;105.291;292107
ML.4678;105.292;292108
ML.4681;105.293;292109
ML.4682;105.294;292110
ML.4683;105.295;292111
ML.4684;105.296;292112
ML.4685;105.297;292113
ML.4688;352.110;292114
ML.470;22.193;292115
ML.471;22.194;292116
ML.4711;371.026;292117
ML.472;22.195;292118
ML.473;22.196;292119
ML.4732;373.050;292120
ML.4733;373.051;292121
ML.4734;373.052;292122
ML.4735;373.053;292123
ML.4736;373.054;292124
ML.474;22.197;292125
ML.475;22.198;292126
ML.4759;22.199;292127
ML.479;22.200;292128
ML.480;22.201;292129
ML.4808;347.407;292130
ML.4809;347.408;292131
ML.481;22.202;292132
ML.4813;347.409;292133
ML.4814;347.410;292134
ML.4815;371.027;292135
ML.4816;347.411;292136
ML.482;22.203;292137
ML.4824;347.412;292138
ML.4825;347.413;292139
ML.4826;347.414;292140
ML.4827;347.415;292141
ML.4828;347.416;292142
ML.4829;347.417;292143
ML.4830;347.418;292144
ML.4831;347.419;292145
ML.4832;347.420;292146
ML.4833;347.421;292147
ML.4834;347.422;292148
ML.4835;347.423;292149
ML.4836;347.424;292150
ML.4837;347.425;292151
ML.4849;347.426;292152
ML.485;22.204;292153
ML.4850;347.427;292154
ML.4851;347.428;292155
ML.4852;347.429;292156
ML.4853;347.430;292157
ML.486;22.205;292158
ML.4865;371.028;292159
ML.4866;371.029;292160
ML.4867;371.030;292161
ML.4868;371.031;292162
ML.4869;371.032;292163
ML.487;22.206;292164
ML.4870;371.033;292165
ML.4871;371.034;292166
ML.4872;371.035;292167
ML.4873;371.036;292168
ML.4874;371.037;292169
ML.4875;371.038;292170
ML.4876;371.039;292171
ML.4877;371.040;292172
ML.4884;371.041;292173
ML.4885;371.042;292174
ML.4886;371.043;292175
ML.4887;371.044;292176
ML.4888;371.045;292177
ML.4889;371.046;292178
ML.489;22.207;292179
ML.4890;371.047;292180
ML.4891;371.048;292181
ML.4892;371.049;292182
ML.4893;371.050;292183
ML.4894;371.051;292184
ML.4897;371.052;292185
ML.4898;220.076;292186
ML.4899;373.055;292187
ML.490;22.208;292188
ML.4900;373.056;292189
ML.4901;373.057;292190
ML.4902;373.058;292191
ML.4903;373.059;292192
ML.4904;373.060;292193
ML.4905;373.061;292194
ML.4906;373.062;292195
ML.4907;373.063;292196
ML.4908;373.064;292197
ML.4909;373.065;292198
ML.491;22.209;292199
ML.4910;373.066;292200
ML.4911;373.067;292201
ML.4912;373.068;292202
ML.4913;373.069;292203
ML.4914;373.070;292204
ML.4915;373.071;292205
ML.4917;373.072;292206
ML.4918;373.073;292207
ML.4919;373.074;292208
ML.492;104.001;292209
ML.4920;373.075;292210
ML.4921;373.076;292211
ML.4922;373.077;292212
ML.4923;373.078;292213
ML.4924;373.079;292214
ML.4925;373.080;292215
ML.4926;373.081;292216
ML.4927;373.082;292217
ML.4928;373.083;292218
ML.4929;373.084;292219
ML.493;104.002;292220
ML.4930;373.085;292221
ML.4931;373.086;292222
ML.4932;373.087;292223
ML.4935;373.088;292224
ML.4937;373.089;292225
ML.4938;373.090;292226
ML.494;104.003;292227
ML.4940;373.091;292228
ML.4941;373.092;292229
ML.4942;373.093;292230
ML.4943;373.094;292231
ML.4944;373.095;292232
ML.4945;373.096;292233
ML.495;104.004;292234
ML.4952;373.097;292235
ML.4954;373.098;292236
ML.4955;373.099;292237
ML.4956;373.100;292238
ML.4957;373.101;292239
ML.4958;373.102;292240
ML.4959;373.103;292241
ML.496;104.005;292242
ML.4960;373.104;292243
ML.4961;373.105;292244
ML.4962;373.106;292245
ML.4963;373.107;292246
ML.4965;373.108;292247
ML.4968;373.109;292248
ML.4969;373.110;292249
ML.497;104.006;292250
ML.4970;373.111;292251
ML.4971;373.112;292252
ML.498;104.007;292253
ML.4980;373.113;292254
ML.4982;373.114;292255
ML.499;104.008;292256
ML.4998;373.115;292257
ML.4999;373.116;292258
ML.5;94.037;292259
ML.500;104.009;292260
ML.5003;373.117;292261
ML.5004;373.118;292262
ML.5005;373.119;292263
ML.5006;373.120;292264
ML.5007;373.121;292265
ML.5008;373.122;292266
ML.5009;373.123;292267
ML.501;104.010;292268
ML.5011;353.367;292269
ML.5012;353.368;292270
ML.5014;373.124;292271
ML.5015;373.125;292272
ML.5016;373.126;292273
ML.5017;373.127;292274
ML.502;104.011;292275
ML.5020;373.128;292276
ML.5021;371.053;292277
ML.5023;382.055;292278
ML.5024;382.056;292279
ML.5027;382.057;292280
ML.5029;382.058;292281
ML.503;104.012;292282
ML.5030;382.059;292283
ML.5031;382.060;292284
ML.5042;382.061;292285
ML.5056;382.062;292286
ML.506;104.013;292287
ML.5060;379.076;292288
ML.5066;379.077;292289
ML.5068;20.025;292290
ML.507;104.014;292291
ML.5071;383.027;292292
ML.5072;383.028;292293
ML.5073;383.029;292294
ML.5074;383.030;292295
ML.5075;383.031;292296
ML.508;104.015;292297
ML.5081;383.032;292298
ML.5087;382.063;292299
ML.509;104.016;292300
ML.510;104.017;292301
ML.511;104.018;292302
ML.5118;373.129;292303
ML.5119;373.130;292304
ML.512;104.019;292305
ML.5120;373.131;292306
ML.5121;373.132;292307
ML.5122;373.133;292308
ML.5123;373.134;292309
ML.5126;373.135;292310
ML.5129;373.136;292311
ML.513;104.020;292312
ML.5130;373.137;292313
ML.5132;373.138;292314
ML.5139;383.033;292315
ML.514;104.021;292316
ML.5143;383.034;292317
ML.5144;383.035;292318
ML.5145;383.036;292319
ML.5146;383.037;292320
ML.5147;383.038;292321
ML.5149;383.039;292322
ML.515;104.022;292323
ML.5150;383.040;292324
ML.5151;383.041;292325
ML.5153;383.042;292326
ML.5155;383.043;292327
ML.5157;383.044;292328
ML.516;104.023;292329
ML.5160;383.045;292330
ML.5161;383.046;292331
ML.5162;383.047;292332
ML.5163;383.048;292333
ML.5166;383.049;292334
ML.5167;383.050;292335
ML.5168;383.051;292336
ML.5169;383.052;292337
ML.517;104.024;292338
ML.5171;383.053;292339
ML.5172;383.054;292340
ML.5173;383.055;292341
ML.5174;382.064;292342
ML.5175;382.065;292343
ML.5176;382.066;292344
ML.518;104.025;292345
ML.519;104.026;292346
ML.5194;383.056;292347
ML.520;104.027;292348
ML.5204;384.031;292349
ML.5207;384.032;292350
ML.521;104.028;292351
ML.5210;384.033;292352
ML.5211;384.034;292353
ML.5212;384.035;292354
ML.5217;384.036;292355
ML.5218;384.037;292356
ML.5219;384.038;292357
ML.522;104.029;292358
ML.5222;379.078;292359
ML.5227;353.369;292360
ML.523;104.030;292361
ML.524;104.031;292362
ML.525;104.032;292363
ML.5251;379.079;292364
ML.5252;379.080;292365
ML.5254;379.081;292366
ML.526;104.033;292367
ML.527;104.034;292368
ML.5278;379.082;292369
ML.528;104.035;292370
ML.5288;379.083;292371
ML.529;104.036;292372
ML.5293;379.084;292373
ML.5294;379.085;292374
ML.530;104.037;292375
ML.531;104.038;292376
ML.5313;379.086;292377
ML.5318;379.087;292378
ML.532;104.039;292379
ML.5321;379.088;292380
ML.5322;379.089;292381
ML.5323;379.090;292382
ML.5324;379.091;292383
ML.5326;379.092;292384
ML.5327;379.093;292385
ML.5328;379.094;292386
ML.533;104.040;292387
ML.5335;379.095;292388
ML.5337;379.096;292389
ML.534;104.041;292390
ML.5340;379.097;292391
ML.5348;379.098;292392
ML.535;104.042;292393
ML.5350;379.099;292394
ML.5353;379.100;292395
ML.5354;379.101;292396
ML.5356;379.102;292397
ML.5357;379.103;292398
ML.536;104.043;292399
ML.5360;379.104;292400
ML.5365;379.105;292401
ML.5367;379.106;292402
ML.537;104.044;292403
ML.5370;379.107;292404
ML.5371;379.108;292405
ML.5372;379.109;292406
ML.5373;379.110;292407
ML.5375;379.111;292408
ML.5376;379.112;292409
ML.5377;379.113;292410
ML.538;82.778;292411
ML.5380;373.139;292412
ML.5383;379.114;292413
ML.5389;379.115;292414
ML.539;82.779;292415
ML.540;82.780;292416
ML.5403;379.116;292417
ML.541;82.781;292418
ML.5411;379.117;292419
ML.5417;379.118;292420
ML.5418;379.119;292421
ML.5419;379.120;292422
ML.542;82.782;292423
ML.5421;379.121;292424
ML.5423;379.122;292425
ML.5424;379.123;292426
ML.5425;379.124;292427
ML.5426;379.125;292428
ML.5427;379.126;292429
ML.5428;379.127;292430
ML.543;82.783;292431
ML.5432;379.128;292432
ML.5433;379.129;292433
ML.5435;379.130;292434
ML.5436;379.131;292435
ML.544;82.784;292436
ML.5441;379.132;292437
ML.5442;379.133;292438
ML.5443;379.134;292439
ML.5444;379.135;292440
ML.5445;379.136;292441
ML.545;82.785;292442
ML.546;82.786;292443
ML.547;82.787;292444
ML.5473;483.040;292445
ML.5474;483.041;292446
ML.5475;483.042;292447
ML.5476;483.043;292448
ML.5477;483.044;292449
ML.5478;483.045;292450
ML.5479;483.046;292451
ML.548;82.788;292452
ML.5480;483.047;292453
ML.549;82.789;292454
ML.550;82.790;292455
ML.551;82.791;292456
ML.5510;484.010;292457
ML.5511;391.017;292458
ML.552;82.792;292459
ML.5521;353.370;292460
ML.5522;353.371;292461
ML.5523;353.372;292462
ML.5524;353.373;292463
ML.5525;347.431;292464
ML.5526;347.432;292465
ML.5527;347.433;292466
ML.5528;347.434;292467
ML.554;82.793;292468
ML.555;82.794;292469
ML.5570;485.137;292470
ML.5573;485.138;292471
ML.5575;485.139;292472
ML.5576;485.140;292473
ML.5577;485.141;292474
ML.5578;485.142;292475
ML.5579;485.143;292476
ML.5580;485.144;292477
ML.5581;485.145;292478
ML.5582;485.146;292479
ML.5583;485.147;292480
ML.5584;485.148;292481
ML.559;82.795;292482
ML.560;82.796;292483
ML.561;82.797;292484
ML.5614;485.149;292485
ML.5615;485.150;292486
ML.563;82.798;292487
ML.564;82.799;292488
ML.565;82.800;292489
ML.566;82.801;292490
ML.5665;485.151;292491
ML.5666;485.152;292492
ML.5667;485.153;292493
ML.5668;485.154;292494
ML.5669;485.155;292495
ML.567;82.802;292496
ML.5670;485.156;292497
ML.5671;485.157;292498
ML.5672;485.158;292499
ML.5673;485.159;292500
ML.5674;485.160;292501
ML.5675;485.161;292502
ML.5676;485.162;292503
ML.5677;485.163;292504
ML.5678;485.164;292505
ML.5679;485.165;292506
ML.568;82.803;292507
ML.5680;485.166;292508
ML.5681;485.167;292509
ML.5682;485.168;292510
ML.5683;485.169;292511
ML.5684;485.170;292512
ML.5685;485.171;292513
ML.5686;485.172;292514
ML.5687;485.173;292515
ML.569;82.804;292516
ML.5698;487.036;292517
ML.5699;487.037;292518
ML.570;82.805;292519
ML.571;82.806;292520
ML.572;82.807;292521
ML.5727;347.435;292522
ML.5728;347.436;292523
ML.5729;347.437;292524
ML.573;82.808;292525
ML.5730;347.438;292526
ML.5732;487.038;292527
ML.5733;487.039;292528
ML.5734;487.040;292529
ML.5735;487.041;292530
ML.5736;487.042;292531
ML.5737;487.043;292532
ML.5738;487.044;292533
ML.5739;487.045;292534
ML.574;82.809;292535
ML.5742;379.137;292536
ML.5743;379.138;292537
ML.5744;379.139;292538
ML.575;82.810;292539
ML.5754;488.022;292540
ML.5755;545.013;292541
ML.5756;488.023;292542
ML.5757;488.024;292543
ML.5758;488.025;292544
ML.5759;488.026;292545
ML.576;82.811;292546
ML.5760;488.027;292547
ML.5761;488.028;292548
ML.5762;488.029;292549
ML.577;82.812;292550
ML.578;82.813;292551
ML.5788;379.140;292552
ML.5789;379.141;292553
ML.579;82.814;292554
ML.5790;379.142;292555
ML.5791;488.030;292556
ML.5798;384.039;292557
ML.5799;486.023;292558
ML.580;82.815;292559
ML.5801;384.040;292560
ML.5802;485.174;292561
ML.581;82.816;292562
ML.5816;490.038;292563
ML.582;82.817;292564
ML.583;82.818;292565
ML.5834;56.969;292566
ML.5835;56.970;292567
ML.5836;56.971;292568
ML.5837;56.972;292569
ML.5838;56.973;292570
ML.5839;56.974;292571
ML.584;82.819;292572
ML.5840;56.975;292573
ML.5841;490.039;292574
ML.5842;483.048;292575
ML.5843;483.049;292576
ML.5844;483.050;292577
ML.5845;483.051;292578
ML.5846;483.052;292579
ML.5847;483.053;292580
ML.5848;483.054;292581
ML.5849;483.055;292582
ML.5850;384.041;292583
ML.5851;384.042;292584
ML.5852;486.024;292585
ML.5853;486.025;292586
ML.5854;486.026;292587
ML.5855;486.027;292588
ML.5856;486.028;292589
ML.5860;486.029;292590
ML.5861;486.030;292591
ML.5863;527.040;292592
ML.588;82.820;292593
ML.589;82.821;292594
ML.59;94.038;292595
ML.590;82.822;292596
ML.591;82.823;292597
ML.5918;527.041;292598
ML.5919;527.042;292599
ML.592;82.824;292600
ML.5920;527.043;292601
ML.593;82.825;292602
ML.5930;490.040;292603
ML.5936;485.175;292604
ML.5937;485.176;292605
ML.5938;485.177;292606
ML.5939;485.178;292607
ML.594;82.826;292608
ML.5940;485.179;292609
ML.5941;485.180;292610
ML.5942;485.181;292611
ML.5943;485.182;292612
ML.5944;485.183;292613
ML.5945;485.184;292614
ML.5948;527.044;292615
ML.595;82.827;292616
ML.5950;384.043;292617
ML.596;82.828;292618
ML.597;82.829;292619
ML.598;82.830;292620
ML.599;82.831;292621
ML.6;94.039;292622
ML.60;94.040;292623
ML.600;82.832;292624
ML.6003;490.041;292625
ML.601;82.833;292626
ML.6016;526.002;292627
ML.602;82.834;292628
ML.6026;531.001;292629
ML.603;82.835;292630
ML.6036;532.001;292631
ML.604;82.836;292632
ML.6046;530.001;292633
ML.605;82.837;292634
ML.6059;527.045;292635
ML.606;82.838;292636
ML.6060;527.046;292637
ML.6061;527.047;292638
ML.6062;527.048;292639
ML.6063;527.049;292640
ML.6064;527.050;292641
ML.6065;527.051;292642
ML.6066;527.052;292643
ML.6067;527.053;292644
ML.607;82.839;292645
ML.6079;536.059;292646
ML.608;82.840;292647
ML.6080;536.060;292648
ML.609;82.841;292649
ML.6096;536.061;292650
ML.61;94.041;292651
ML.610;82.842;292652
ML.611;82.843;292653
ML.6111;536.062;292654
ML.6112;536.063;292655
ML.612;82.844;292656
ML.6120;536.064;292657
ML.6122;379.143;292658
ML.6128;541.057;292659
ML.613;82.845;292660
ML.614;82.846;292661
ML.615;82.847;292662
ML.616;15.903;292663
ML.617;15.904;292664
ML.618;15.905;292665
ML.619;15.906;292666
ML.6192;541.058;292667
ML.6196;541.059;292668
ML.62;94.042;292669
ML.620;15.907;292670
ML.6203;541.060;292671
ML.621;15.908;292672
ML.6214;537.005;292673
ML.6215;537.006;292674
ML.622;15.909;292675
ML.6227;535.051;292676
ML.6228;535.052;292677
ML.6229;534.031;292678
ML.623;15.910;292679
ML.6230;534.032;292680
ML.6237;534.033;292681
ML.6238;534.034;292682
ML.6239;534.035;292683
ML.624;15.911;292684
ML.6240;534.036;292685
ML.625;15.912;292686
ML.6251;534.037;292687
ML.6256;534.038;292688
ML.626;15.913;292689
ML.6267;534.039;292690
ML.6268;534.040;292691
ML.6269;534.041;292692
ML.627;15.914;292693
ML.6276;534.042;292694
ML.628;15.915;292695
ML.6285;534.043;292696
ML.6286;534.044;292697
ML.6287;534.045;292698
ML.629;15.916;292699
ML.6299;534.046;292700
ML.630;15.917;292701
ML.6301;534.047;292702
ML.6302;534.048;292703
ML.631;15.918;292704
ML.6313;488.031;292705
ML.6314;488.032;292706
ML.6317;490.042;292707
ML.6318;490.043;292708
ML.6319;490.044;292709
ML.632;15.919;292710
ML.6320;490.045;292711
ML.6321;490.046;292712
ML.6322;490.047;292713
ML.6323;490.048;292714
ML.6324;490.049;292715
ML.6325;82.848;292716
ML.633;15.920;292717
ML.6336;490.050;292718
ML.6337;490.051;292719
ML.6338;490.052;292720
ML.634;15.921;292721
ML.6341;534.049;292722
ML.635;15.922;292723
ML.636;15.923;292724
ML.6365;486.031;292725
ML.6369;541.061;292726
ML.637;15.924;292727
ML.6370;486.032;292728
ML.6371;536.065;292729
ML.6372;536.066;292730
ML.6377;536.067;292731
ML.6378;536.068;292732
ML.6379;536.069;292733
ML.638;15.925;292734
ML.6380;536.070;292735
ML.6386;536.071;292736
ML.639;15.926;292737
ML.6397;536.072;292738
ML.6398;536.073;292739
ML.6399;536.074;292740
ML.640;15.927;292741
ML.6400;536.075;292742
ML.6401;536.076;292743
ML.6402;536.077;292744
ML.6403;536.078;292745
ML.6404;536.079;292746
ML.6405;536.080;292747
ML.641;15.928;292748
ML.6418;534.050;292749
ML.6419;534.051;292750
ML.642;15.929;292751
ML.6420;534.052;292752
ML.6422;536.081;292753
ML.643;15.930;292754
ML.644;15.931;292755
ML.6442;552.053;292756
ML.6443;552.054;292757
ML.6445;552.055;292758
ML.6447;552.056;292759
ML.645;15.932;292760
ML.6450;552.057;292761
ML.6452;552.058;292762
ML.646;15.933;292763
ML.6471;552.059;292764
ML.6473;552.060;292765
ML.6474;552.061;292766
ML.6476;552.062;292767
ML.6477;552.063;292768
ML.6478;552.064;292769
ML.6479;552.065;292770
ML.648;15.934;292771
ML.6480;552.066;292772
ML.6481;552.067;292773
ML.6482;552.068;292774
ML.6483;552.069;292775
ML.6484;552.070;292776
ML.6485;552.071;292777
ML.6486;552.072;292778
ML.6487;552.073;292779
ML.649;15.935;292780
ML.650;15.936;292781
ML.6504;552.074;292782
ML.651;15.937;292783
ML.652;15.938;292784
ML.6528;553.045;292785
ML.6529;553.046;292786
ML.653;15.939;292787
ML.6530;553.047;292788
ML.6531;553.048;292789
ML.6532;553.049;292790
ML.6533;553.050;292791
ML.6535;553.051;292792
ML.6537;553.052;292793
ML.6539;553.053;292794
ML.654;15.940;292795
ML.6541;553.054;292796
ML.6543;553.055;292797
ML.6546;553.056;292798
ML.655;15.941;292799
ML.6551;553.057;292800
ML.6563;553.058;292801
ML.6565;553.059;292802
ML.6566;553.060;292803
ML.6567;553.061;292804
ML.6568;553.062;292805
ML.6569;553.063;292806
ML.6571;553.064;292807
ML.6572;553.065;292808
ML.6573;553.066;292809
ML.6575;553.067;292810
ML.6576;553.068;292811
ML.6577;553.069;292812
ML.6578;553.070;292813
ML.6579;553.071;292814
ML.6580;553.072;292815
ML.6581;553.073;292816
ML.6582;553.074;292817
ML.6584;553.075;292818
ML.6585;553.076;292819
ML.6587;553.077;292820
ML.6588;553.078;292821
ML.6590;553.079;292822
ML.6591;553.080;292823
ML.6592;553.081;292824
ML.6593;553.082;292825
ML.6594;553.083;292826
ML.6595;553.084;292827
ML.6596;553.085;292828
ML.6598;553.086;292829
ML.6599;553.087;292830
ML.6601;553.088;292831
ML.6602;553.089;292832
ML.6603;553.090;292833
ML.6605;553.091;292834
ML.6607;553.092;292835
ML.6610;553.093;292836
ML.6611;553.094;292837
ML.6615;553.095;292838
ML.6616;553.096;292839
ML.6617;553.097;292840
ML.6620;545.014;292841
ML.6621;545.015;292842
ML.6622;545.016;292843
ML.6623;545.017;292844
ML.6624;486.033;292845
ML.6625;486.034;292846
ML.6626;545.018;292847
ML.6632;545.019;292848
ML.6634;490.053;292849
ML.6638;547.017;292850
ML.6647;547.018;292851
ML.6649;547.019;292852
ML.6653;552.075;292853
ML.6655;547.020;292854
ML.6657;552.076;292855
ML.6658;552.077;292856
ML.6659;552.078;292857
ML.6660;552.079;292858
ML.6661;552.080;292859
ML.6662;552.081;292860
ML.6663;552.082;292861
ML.6664;552.083;292862
ML.6665;552.084;292863
ML.6666;552.085;292864
ML.6667;552.086;292865
ML.6668;552.087;292866
ML.6669;552.088;292867
ML.6670;552.089;292868
ML.6671;552.090;292869
ML.6672;552.091;292870
ML.6673;552.092;292871
ML.6674;552.093;292872
ML.6675;552.094;292873
ML.6676;552.095;292874
ML.6677;552.096;292875
ML.6678;552.097;292876
ML.6679;552.098;292877
ML.6680;552.099;292878
ML.6681;552.100;292879
ML.6682;552.101;292880
ML.6683;552.102;292881
ML.6684;552.103;292882
ML.6685;552.104;292883
ML.6694;558.033;292884
ML.67;94.043;292885
ML.6701;558.034;292886
ML.6705;558.035;292887
ML.6717;536.082;292888
ML.6718;536.083;292889
ML.6721;536.084;292890
ML.6723;553.098;292891
ML.6730;553.099;292892
ML.6731;552.105;292893
ML.6732;552.106;292894
ML.6733;552.107;292895
ML.6734;552.108;292896
ML.6735;552.109;292897
ML.6737;548.046;292898
ML.6738;548.047;292899
ML.6739;548.048;292900
ML.6740;347.439;292901
ML.6758;558.036;292902
ML.6759;558.037;292903
ML.6760;558.038;292904
ML.6761;558.039;292905
ML.6762;558.040;292906
ML.6763;558.041;292907
ML.6764;541.062;292908
ML.6765;541.063;292909
ML.6766;541.064;292910
ML.6767;541.065;292911
ML.6768;541.066;292912
ML.6769;541.067;292913
ML.677;88.213;292914
ML.6770;541.068;292915
ML.6771;541.069;292916
ML.6772;541.070;292917
ML.6773;541.071;292918
ML.6774;541.072;292919
ML.6775;541.073;292920
ML.6776;541.074;292921
ML.6777;558.042;292922
ML.6778;558.043;292923
ML.6779;558.044;292924
ML.678;88.214;292925
ML.6780;558.045;292926
ML.6781;558.046;292927
ML.6782;558.047;292928
ML.6783;558.048;292929
ML.6784;558.049;292930
ML.6785;558.050;292931
ML.6786;558.051;292932
ML.6787;558.052;292933
ML.6788;558.053;292934
ML.6789;558.054;292935
ML.68;94.044;292936
ML.6808;547.021;292937
ML.6822;548.049;292938
ML.683;88.215;292939
ML.6839;548.050;292940
ML.684;88.216;292941
ML.6842;561.014;292942
ML.6843;561.015;292943
ML.6851;560.018;292944
ML.6859;560.019;292945
ML.6860;560.020;292946
ML.6861;560.021;292947
ML.6874;560.022;292948
ML.688;88.217;292949
ML.6882;560.023;292950
ML.6883;560.024;292951
ML.689;88.218;292952
ML.6892;560.025;292953
ML.6897;560.026;292954
ML.6898;560.027;292955
ML.690;88.219;292956
ML.6901;560.028;292957
ML.6902;552.110;292958
ML.6903;379.144;292959
ML.6904;379.145;292960
ML.6905;379.146;292961
ML.6906;379.147;292962
ML.6907;379.148;292963
ML.6909;553.100;292964
